mri_image_path,mri_source_class,mri_pred_class_idx,mri_prob_mild_impairment,mri_prob_moderate_impairment,mri_prob_no_impairment,mri_prob_very_mild_impairment
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1118).jpg,No Impairment,2,2.391989983152598e-05,1.595872447524016e-07,0.9930317401885986,0.006944263819605112
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1119).jpg,No Impairment,2,2.096537355100736e-05,1.8985141991834098e-07,0.982995331287384,0.016983453184366226
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (112).jpg,No Impairment,2,3.4740880892059067e-06,2.371813412338497e-09,0.999941349029541,5.52063065697439e-05
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1120).jpg,No Impairment,2,0.03854471817612648,9.021913683682214e-06,0.7997552752494812,0.16169103980064392
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1121).jpg,No Impairment,2,1.9699653421412222e-05,8.196407108584935e-09,0.9985913634300232,0.001388796605169773
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1122).jpg,No Impairment,2,1.8676619220059365e-05,5.818953923153458e-06,0.9982665777206421,0.0017088257009163499
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1123).jpg,No Impairment,2,2.4682640287210234e-07,5.980386186266173e-10,0.9998416900634766,0.00015807039744686335
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1124).jpg,No Impairment,2,8.649440133012831e-06,8.549820762482341e-08,0.996202290058136,0.003788962960243225
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1125).jpg,No Impairment,2,9.32551920413971e-05,2.963481335882534e-07,0.940133273601532,0.059773195534944534
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1126).jpg,No Impairment,2,0.00023272488033398986,2.3009405936136318e-08,0.9995627999305725,0.00020443531684577465
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1127).jpg,No Impairment,2,0.0019956149626523256,2.4149036903509113e-07,0.9639316201210022,0.03407254070043564
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1128).jpg,No Impairment,2,0.01605646312236786,1.1831109532067785e-06,0.898912250995636,0.08503013849258423
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1129).jpg,No Impairment,2,7.404560165014118e-05,9.642921838803886e-08,0.9614673256874084,0.03845852613449097
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (113).jpg,No Impairment,2,0.0002917991660069674,8.971544957603328e-06,0.988899827003479,0.010799412615597248
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1130).jpg,No Impairment,2,0.028649406507611275,9.885899089567829e-06,0.8235646486282349,0.1477760672569275
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1131).jpg,No Impairment,2,1.9716721908480395e-06,2.257629105884007e-08,0.9978142976760864,0.0021836927626281977
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1132).jpg,No Impairment,2,4.9196936743101105e-05,3.913234820629441e-07,0.9993435740470886,0.0006068710936233401
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1133).jpg,No Impairment,0,0.5361875891685486,3.5749155813391553e-06,0.459942102432251,0.0038667551707476377
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1134).jpg,No Impairment,3,0.00011733191058738157,8.654433827359753e-07,0.4145820438861847,0.5852997303009033
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1135).jpg,No Impairment,2,1.19985315905069e-07,4.204295522836077e-10,0.9999927282333374,7.114361324056517e-06
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1136).jpg,No Impairment,2,1.6573229686400737e-06,1.6847268025088624e-09,0.9994866847991943,0.000511671241838485
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1137).jpg,No Impairment,2,0.005881482269614935,3.309901899228862e-07,0.9218863248825073,0.07223179191350937
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1138).jpg,No Impairment,2,0.036750223487615585,9.8394295378057e-08,0.9252158403396606,0.03803393989801407
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1139).jpg,No Impairment,2,0.00012837389658670872,2.7119596499036724e-11,0.9710727334022522,0.028798842802643776
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (114).jpg,No Impairment,2,0.0019254087237641215,9.810376013774658e-07,0.766905665397644,0.2311680167913437
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1140).jpg,No Impairment,2,1.3220023902249523e-05,1.9245587346006232e-09,0.9976453185081482,0.002341490238904953
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1141).jpg,No Impairment,2,4.046956019010395e-05,2.31042367460077e-08,0.9990755319595337,0.0008839343790896237
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1142).jpg,No Impairment,2,0.007111240644007921,2.347472474184542e-07,0.9838719964027405,0.00901652593165636
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1143).jpg,No Impairment,2,0.0005111188511364162,1.2947874949986726e-07,0.9986977577209473,0.0007909791893325746
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1144).jpg,No Impairment,2,8.014895865926519e-05,9.059936800781543e-09,0.9779515266418457,0.02196832373738289
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1145).jpg,No Impairment,2,0.0628369003534317,7.901591743575409e-05,0.6592602729797363,0.2778238356113434
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1146).jpg,No Impairment,2,0.007453154306858778,4.5864240405535384e-07,0.8394476771354675,0.15309876203536987
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1147).jpg,No Impairment,2,0.016455434262752533,2.684736500668805e-06,0.9397603273391724,0.043781474232673645
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1148).jpg,No Impairment,2,0.006035138852894306,1.6857525224622805e-06,0.970861554145813,0.02310163900256157
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1149).jpg,No Impairment,2,0.004308982752263546,2.3882228106231196e-07,0.9904491305351257,0.005241674371063709
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (115).jpg,No Impairment,2,0.0017898734658956528,1.1652660170113904e-08,0.9815277457237244,0.01668238826096058
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1150).jpg,No Impairment,2,0.01189728919416666,2.0252139165677363e-06,0.9778149724006653,0.010285803116858006
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1151).jpg,No Impairment,2,0.0016177634242922068,6.144955655429385e-09,0.9880993962287903,0.010282861068844795
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1152).jpg,No Impairment,2,0.040598057210445404,2.0316406335041393e-06,0.9246959686279297,0.03470394387841225
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1153).jpg,No Impairment,2,2.0078493889741367e-07,1.4565909589592252e-10,0.9999442100524902,5.5518663430120796e-05
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1154).jpg,No Impairment,2,1.9748922568396665e-05,6.893356641057835e-08,0.9991050362586975,0.0008752018911764026
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1155).jpg,No Impairment,2,0.16701242327690125,9.554919699894526e-08,0.6169942021369934,0.21599331498146057
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1156).jpg,No Impairment,2,3.669630677904934e-05,1.34943967111667e-09,0.9966448545455933,0.003318452276289463
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1157).jpg,No Impairment,2,0.0047121415846049786,6.027003252029317e-08,0.9711454510688782,0.024142399430274963
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1158).jpg,No Impairment,2,0.005462764762341976,6.409698016796028e-06,0.9911572933197021,0.0033735434990376234
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1159).jpg,No Impairment,2,1.6149428461176285e-07,9.785730004097104e-10,0.9998272061347961,0.00017266797658521682
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (116).jpg,No Impairment,2,0.011143889278173447,1.7187904859383707e-06,0.9187460541725159,0.07010837644338608
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1160).jpg,No Impairment,2,1.4705070498166606e-05,5.506308298208751e-08,0.9737361073493958,0.026249203830957413
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1161).jpg,No Impairment,2,0.00761803612112999,8.831166020684122e-09,0.8253311514854431,0.1670508235692978
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1162).jpg,No Impairment,2,0.01146276481449604,3.15513233317688e-07,0.878070592880249,0.11046631634235382
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1163).jpg,No Impairment,2,6.904620022396557e-06,3.126807612829907e-08,0.9971107244491577,0.0028824012260884047
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1164).jpg,No Impairment,2,5.278438663935958e-08,1.4348988663925866e-08,0.9999972581863403,2.576402266640798e-06
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1165).jpg,No Impairment,2,0.0007992482860572636,7.427691794958946e-11,0.9657089710235596,0.033491723239421844
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1166).jpg,No Impairment,2,0.0243044625967741,1.916743386232156e-08,0.9423838257789612,0.03331165388226509
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1167).jpg,No Impairment,2,0.002329196548089385,1.4945031878710324e-09,0.9895645380020142,0.008106198161840439
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1168).jpg,No Impairment,2,0.07323546707630157,3.4854781283399916e-09,0.9137517213821411,0.013012854382395744
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1169).jpg,No Impairment,2,0.26601842045783997,1.0896270907778671e-07,0.7289682030677795,0.005013226065784693
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (117).jpg,No Impairment,2,0.03438466414809227,9.253473763237707e-06,0.9303598403930664,0.0352463461458683
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1170).jpg,No Impairment,2,0.033237677067518234,2.563476186878688e-07,0.8965896964073181,0.07017243653535843
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1171).jpg,No Impairment,2,0.0026289294473826885,4.069356691616122e-06,0.9673769474029541,0.02999010868370533
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1172).jpg,No Impairment,2,0.07306420058012009,3.4520698477535916e-07,0.9207215905189514,0.006213925778865814
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1173).jpg,No Impairment,2,6.78773649269715e-05,1.1771660979320586e-07,0.9992420673370361,0.0006899044383317232
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1174).jpg,No Impairment,2,0.012981579639017582,2.01816163780677e-08,0.9114353060722351,0.07558315247297287
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1175).jpg,No Impairment,2,0.23748467862606049,0.0011247476795688272,0.7195894122123718,0.041801124811172485
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1176).jpg,No Impairment,2,0.008634881116449833,1.9931596852984512e-06,0.9747200012207031,0.016643209382891655
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1177).jpg,No Impairment,2,9.921898708853405e-06,1.1521789247126435e-06,0.9976282715797424,0.002360675251111388
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1178).jpg,No Impairment,2,0.002028535818681121,2.1411511625046842e-05,0.9514055252075195,0.04654450714588165
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1179).jpg,No Impairment,2,0.009241661988198757,5.252336521266443e-08,0.9872521162033081,0.003506222739815712
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (118).jpg,No Impairment,2,0.006656194571405649,3.6489612398327154e-07,0.9924414157867432,0.0009019376011565328
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1180).jpg,No Impairment,2,0.009522993117570877,0.00017780988127924502,0.8999219536781311,0.09037718921899796
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1181).jpg,No Impairment,2,0.0008167768246494234,5.007101435694494e-07,0.9984980821609497,0.0006846596370451152
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1182).jpg,No Impairment,2,0.0008744506631046534,9.953616881830385e-07,0.9788561463356018,0.02026844583451748
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1183).jpg,No Impairment,2,0.0007924716337583959,1.8429602732794592e-07,0.9379653930664062,0.06124192103743553
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1184).jpg,No Impairment,2,0.0007164220442064106,2.4768057826918266e-08,0.9927678108215332,0.0065157427452504635
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1185).jpg,No Impairment,2,0.0007289862842299044,6.430226306974873e-08,0.9965407252311707,0.002730217995122075
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\No Impairment\NoImpairment (1186).jpg,No Impairment,2,3.439925058046356e-05,1.1689259338254487e-08,0.9923461675643921,0.007619400974363089
